date,tweet,category,priority,sentiment,Verified,Disaster
2024-03-03 04:53:26+00:00,"#DIGEST #February 29, 2024 (Part 1)#AI reveals 20% decline in North Pacific humpback whales linked to marine heatwave and #climatechangeSource#USA At least one #person has died in fast-spreading #wildfires in the #Texas Panhandle that forced evacuations in more towns,…",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-03 14:28:59+00:00,"#Feednature: cnn How a warming climate is setting the stage for fast-spreading, destructive wildfires.#wildfires#ClimateCrisis https://cnn.com/2024/03/03/climate/texas-wildfires-climate-change…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 14:28:59+00:00,"#Feednature: cnn How a warming climate is setting the stage for fast-spreading, destructive wildfires.#wildfires#ClimateCrisis https://cnn.com/2024/03/03/climate/texas-wildfires-climate-change…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 19:36:12+00:00,"#climatechange could cause 'generational trauma' in great #apesThey’re just like us — and #wildfires, #floods and #droughts could drive them to #extinction",Disaster Status Information,Low Priority,Positive,False,Floods
2024-02-28 19:36:12+00:00,"#climatechange could cause 'generational trauma' in great #apesThey’re just like us — and #wildfires, #floods and #droughts could drive them to #extinction",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-02-27 00:46:04+00:00,Ignore the fancy filming effects. Learn to fly it properly. A UAV can help you see what's ahead so you can plan a route. A UAV will save you a lot of walking/Cycling. A UAV can warn you of trouble ahead like flooding..#prepping #floods #ClimateCrisis,Help Request,Low Priority,Positive,False,Floods
2024-03-02 19:27:29+00:00,Opinion | The Fires Sweeping Across Texas Offer a Terrifying Warning | NYTimes | #environment #ClimateChange #wildfires,Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-01 12:10:16+00:00,"""گوادر""
ماتھے کا جھومر ڈوب گیا،کوئ گھر سلامت نہیں،اگر فوری امداد نہ پہنچائ گئ تو انسانی المیہ ہوسکتا ہے،
خدا گوادر عوام کی حفاظت فرمائے،#Gwadar #Balochistan #floods",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 12:10:16+00:00,"""گوادر""
ماتھے کا جھومر ڈوب گیا،کوئ گھر سلامت نہیں،اگر فوری امداد نہ پہنچائ گئ تو انسانی المیہ ہوسکتا ہے،
خدا گوادر عوام کی حفاظت فرمائے،#Gwadar #Balochistan #floods",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 15:33:56+00:00,"Rosehip, White Rose art project: 2016/ CLIP: Alberta Wildfires 911, Cut-Ups #yeg #abpoli #Wildfires #TheLastofUS https://rarewhitebird.blogspot.com",Disaster Status Information,Low Priority,Neutral,True,Wildfire
2024-03-02 15:33:56+00:00,"Rosehip, White Rose art project: 2016/ CLIP: Alberta Wildfires 911, Cut-Ups #yeg #abpoli #Wildfires #TheLastofUS https://rarewhitebird.blogspot.com",Disaster Status Information,Low Priority,Neutral,True,Wildfire
2024-03-01 20:45:01+00:00,Hawaii's governor is calling for a $25 fee on visitors of the islands to help prevent another disaster like the wildfires that struck Maui in August. #hawaii #tourism #hawaiitourism #hawaiianislands #wildfires #fyp #maui #NewsBreak,Help Request,Low Priority,Very Negative,False,Wildfire
2024-02-29 13:15:36+00:00,"Join  online for the opening session of the 2nd Technical Workshop of the Global Fire Management Hub, which works to reduce impacts of #wildfires on livelihoods, landscapes & climate  Tuesday 19 March 202410:00-12:00 CET

Register now https://ow.ly/2nm850QJfkO",Disaster Status Information,Low Priority,Positive,True,Wildfire
2024-02-29 18:30:02+00:00,"2023’s Southern Europe Wildfires – Sensationalism vs data 
READ MORE: https://zurl.co/fbJR #wildfires #europe #data",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-02-26 09:20:00+00:00,Funded #FloodCDT projects at  all about #floods,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 16:16:35+00:00,Biden said the quiet part out loud.#blueroof #wildfires,Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-02-29 14:34:31+00:00," 15 #PhD positions open under the “Human River Systems in the 21st Century” at   Work on #floods, #drought, #hydrological effects, and much more!

Explore all positions and apply by 2 April  https://bit.ly/3I3El5D",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-29 14:34:31+00:00," 15 #PhD positions open under the “Human River Systems in the 21st Century” at   Work on #floods, #drought, #hydrological effects, and much more!

Explore all positions and apply by 2 April  https://bit.ly/3I3El5D",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-02-29 14:34:31+00:00," 15 #PhD positions open under the “Human River Systems in the 21st Century” at   Work on #floods, #drought, #hydrological effects, and much more!

Explore all positions and apply by 2 April  https://bit.ly/3I3El5D",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-02-28 15:17:02+00:00,"#SmokehoseCreekFire, the 2nd largest #wildfire in #Texas history, has been rapidly growing since Monday afternoon threatening homes and businesses.#wildfires #climate(: Cindy Talley via Spectee)
Visit AP Video Hub / Reuters Connect / http://Spectee.com for more videos.",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 16:32:38+00:00,"How a warming climate is setting the stage for fast-spreading, destructive wildfires | CNN

“Canada experienced its worst wildfire season on record in 2023 with flames scorching >18M hectares (44.5M acres)”#wildfires #ClimateChange https://cnn.com/2024/03/03/climate/texas-wildfires-climate-change/index.html…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 16:32:38+00:00,"How a warming climate is setting the stage for fast-spreading, destructive wildfires | CNN

“Canada experienced its worst wildfire season on record in 2023 with flames scorching >18M hectares (44.5M acres)”#wildfires #ClimateChange https://cnn.com/2024/03/03/climate/texas-wildfires-climate-change/index.html…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 11:50:09+00:00,"Nearly two years on from the Northern Rivers floods, temporary housing provided fell far short of the demand. No plans were in place to transition people out of inadequate temporary housing#qldpol #NSWpol #floods #floodrelieffund",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-28 11:50:09+00:00,"Nearly two years on from the Northern Rivers floods, temporary housing provided fell far short of the demand. No plans were in place to transition people out of inadequate temporary housing#qldpol #NSWpol #floods #floodrelieffund",Disaster Status Information,Low Priority,Negative,False,Floods
2024-03-03 13:13:13+00:00,"The last #PlanetX  #Nibiru  #Wormwood #AtTariq Crossing  #EpicOfGilgamesh records #Windstorms and #Floods. The  infernal gods set the whole land on fire, land was shattered like a clay pot. All day the storm winds blew. The Flood burst forth, overwhelming the people like war.",Disaster Status Information,Low Priority,Very Positive,True,Floods
2024-02-29 13:23:39+00:00,"Please do your part to help prevent additional #Wildfires across Texas:Keep Vehicles Off Dry GrassAvoid activities that create sparksDon’t Toss Cigarette ButtsAvoid Outdoor Burning

85% of all wildfires are human caused.

More: https://nifc.gov/fire-information/fire-prevention-education-mitigation/wildfire-prevention…",Help Request,Low Priority,Very Negative,True,Wildfire
2024-02-27 16:46:11+00:00,"#Iran #Balochistan The Sukhtbars cars are trapped in floods.

According to Kolbarnews, as reported by Rasank, today on Tuesday, February 27, as a result of #rainfall and subsequent #floods, at least two #Sukhtbars were trapped in floods at the #Pirkoor border in #Rask County.…",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-29 17:24:40+00:00,See how you can help those impacted by the #wildfires in the Texas Panhandle at http://tx.ag/WildfireRelief.,Help Request,Low Priority,Very Positive,False,Wildfire
2024-02-25 20:56:54+00:00,"Heavy flooding yesterday due to torrential rainfall in Rajabasa, Bandar Lampung, #Indonesia  #floods #flooding #Indonesia #Rajabasa",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-27 17:49:53+00:00,#breaking #SONDAKIKA #Lachin #Shusha #Karabakh #Azerbaijan #Azerbaycan #President #Azerbaijani #Baku #crime #criminal #death #social #defense #population #incident #stabbed #flooding  #floods #ecology #environment #house #Accidente,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-29 15:25:48+00:00,"We need national co-ordination, new investment and novel technologies applied to the prediction of floods, water quality and droughts, and identification of risk to properties and infrastructure #watersecurity #emergencypreparedness #floods #droughts",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-29 12:19:52+00:00,Mexico City is facing a serious threat of water shortages as prolonged droughts deplete its aquifers faster than they can be replenished. http://ldrmgroup.com#ThursdayThoughts #WaterCrisis #Drought #MexicoCity #Mexico,Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-27 12:48:55+00:00,"#Severe Weather Warning Thunderstorms, #TornadoesHail, Heavy Rainfalls, Snowfalls, Very Strong Wind, Damaging Winds https://ventusky.com/?p=39.2;-87.5;4&l=satellite&w=strong…https://ventusky.com/?p=39.0;-88.2;4&l=radar&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=cape&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=rain-3h&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=gust&w=strong…",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-01 01:48:25+00:00,Another Red Flag warning on your phone? The Problem Solvers take you to a firefighter training session.  Hear what this  first responder wants homeowners to know. Live 9/10 pm  #wildfires #cowx #Colorado,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 19:48:20+00:00,"A misty frosty morning was just perfect for a walk. The reflections on the flooded fields were beautiful, especially the poplars. Like feathers.#eburyway #floods #Watford #Hertfordshire #rivercolne",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-03 19:48:20+00:00,"A misty frosty morning was just perfect for a walk. The reflections on the flooded fields were beautiful, especially the poplars. Like feathers.#eburyway #floods #Watford #Hertfordshire #rivercolne",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-02 16:45:00+00:00,"Get $20 off of your first ticket purchase at SeatGeek! Use code ""SKEWCAR"" at checkout!

SeatGeek offers the BEST DEALS on all tickets from NFL, NASCAR, F1, NHL, NBA, IndyCar, #Jets, #Hurricanes, #RedWings tickets & other eventshttp://seatgeek.com",Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-03-04 07:00:00+00:00,"Day 1 Convective outlook Valid until 6 am UTC on Tuesday March 5th
 
Enhanced risk of severe #thunderstorms for parts of the Aegean islands of Greece…Mainly for severe #wind gusts, large #hail and to a lesser extend #tornadoes #severewx #EUwx",Disaster Status Information,Low Priority,Negative,False,Tornadoes
2024-03-01 04:45:13+00:00,"In part 2 of the series,  explores how India is pushing for dams with a broken system, one that creates winners and losers as seen in the aftermath of #Teesta III.#hydelpower #renewables #floods",Disaster Status Information,Low Priority,Positive,False,Floods
2024-02-23 17:58:18+00:00,"1/ This graph depicts payments made under the #Livestock Forage #Disaster Program for 2014–21 and shows #drought severity as measured by the percentage of U.S. land area under various drought levels at weekly intervals.

From the : http://tinyurl.com/488wyw87",Disaster Status Information,Low Priority,Very Negative,True,Drought
2024-02-28 18:32:16+00:00,"Matt's Weather Rapport: Weird weather not just in #Vermont. #Wildfires #tornadoes temperature extremes, even a blizzard sock U.S. Details: https://matttsweatherrapport.blogspot.com/2024/02/record-warmth-and-temperature-clash.html…",Disaster Status Information,Low Priority,Neutral,False,Tornadoes
2024-02-28 18:32:16+00:00,"Matt's Weather Rapport: Weird weather not just in #Vermont. #Wildfires #tornadoes temperature extremes, even a blizzard sock U.S. Details: https://matttsweatherrapport.blogspot.com/2024/02/record-warmth-and-temperature-clash.html…",Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-03-03 05:30:06+00:00,"Global Wildfire News Update
3rd March 2024, Sunday

Join https://icr360.glueup.com/my/community/3176/group/13108/…  #wildfires #bushfire #heatwaves #globalcrisis #Australia #Philippines #Thailand #USA #climatechange #icr360",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 05:30:06+00:00,"Global Wildfire News Update
3rd March 2024, Sunday

Join https://icr360.glueup.com/my/community/3176/group/13108/…  #wildfires #bushfire #heatwaves #globalcrisis #Australia #Philippines #Thailand #USA #climatechange #icr360",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
